scenario,Metro,buy_share,avg_delta,count
HighHOA,"Weirton-Steubenville, WV-OH",0.0,15253.274355953667,1
HighHOA,"Wenatchee, WA",0.0,109255.66300065811,3
HighHOA,"Wheeling, WV-OH",0.0,13481.453611183686,1
HighHOA,"Whitewater, WI",0.0,50558.431517778685,2
HighHOA,"Wichita Falls, TX",0.4642857142857143,2392.925332030958,5
HighHOA,"Wichita, KS",0.5302166476624858,8284.28630731235,26
HighHOA,"Williamsport, PA",0.0,23858.987521099676,1
HighHOA,"Williston, ND",0.0,71194.04390538057,1
HighHOA,"Willmar, MN",0.0,45159.982532704256,1
HighHOA,"Wilmington, NC",0.027777777777777776,47063.71937127658,8
HighHOA,"Wilson, NC",0.0,12284.311949492328,2
HighHOA,"Winchester, VA-WV",0.0,49845.93425460134,3
HighHOA,"Winona, MN",0.0,43065.71417619072,1
HighHOA,"Winston-Salem, NC",0.40540540540540543,13285.118233331561,14
HighHOA,"Wisconsin Rapids-Marshfield, WI",0.0,50364.46043072858,3
HighHOA,"Woodward, OK",0.0,12717.652568179059,1
HighHOA,"Wooster, OH",0.0,31757.711228804932,1
HighHOA,"Worcester, MA-CT",0.10638297872340426,69614.1341321306,22
HighHOA,"Yakima, WA",0.0,73435.26013383338,4
HighHOA,"York-Hanover, PA",0.18888888888888888,25004.00889734633,8
HighHOA,"Youngstown-Warren-Boardman, OH-PA",0.2,22994.560568639128,5
HighHOA,"Yuba City, CA",0.0,66397.59305073017,4
HighHOA,"Yuma, AZ",0.0,29838.704868390087,3
HighHOA,"Zanesville, OH",0.0,20781.924242752622,1
HighIns,"Aberdeen, SD",0.0,44129.14049182393,1
HighIns,"Aberdeen, WA",0.0,52019.454688783044,2
HighIns,"Abilene, TX",0.43575418994413406,3837.6024518453337,5
HighIns,"Ada, OK",0.0,24885.723930077387,1
HighIns,"Akron, OH",0.7101827676240209,-1614.3587269208774,23
HighIns,"Alamogordo, NM",0.0,7576.7790859160295,1
HighIns,"Albany, GA",0.13636363636363635,8906.650914064145,4
HighIns,"Albany-Lebanon, OR",0.0,74762.79236073565,3
HighIns,"Albany-Schenectady-Troy, NY",0.09347442680776014,51569.03330374163,22
HighIns,"Albert Lea, MN",0.0,28479.155061788635,1
HighIns,"Albuquerque, NM",0.00766016713091922,38922.992783796384,19
HighIns,"Alexandria, LA",1.0,-11579.541505622978,1
HighIns,"Alexandria, MN",0.0,76128.32324579087,1
HighIns,"Allentown-Bethlehem-Easton, PA-NJ",0.19686411149825783,25440.507841129063,25
HighIns,"Altoona, PA",0.46153846153846156,8626.787024468822,3
HighIns,"Amarillo, TX",0.10245901639344263,22282.399533402713,8
HighIns,"Ames, IA",0.0,45885.808731034274,4
HighIns,"Amsterdam, NY",0.0,26554.262168489375,1
HighIns,"Anchorage, AK",0.0,56893.10213874014,14
HighIns,"Ann Arbor, MI",0.09386973180076628,48423.91673560177,7
HighIns,"Anniston-Oxford, AL",0.0,27740.71331095194,3
HighIns,"Appleton, WI",0.0,48472.687049938286,4
HighIns,"Ardmore, OK",0.0,20215.3074772234,1
HighIns,"Asheville, NC",0.0,83036.64244316005,16
HighIns,"Ashland, OH",0.0,43832.068549585376,1
HighIns,"Astoria, OR",0.0,109278.88874795385,3
HighIns,"Athens, OH",0.0,40700.108869713935,1
HighIns,"Athens, TN",0.0,50842.97286005609,2
HighIns,"Athens, TX",0.0,31323.069515633382,2
HighIns,"Athens-Clarke County, GA",0.019305019305019305,26525.897581556597,4
HighIns,"Atlanta-Sandy Springs-Alpharetta, GA",0.21140052850132127,43043.535971125355,150
HighIns,"Atlantic City-Hammonton, NJ",0.10084033613445378,111387.6532400797,8
HighIns,"Auburn, IN",0.0,49750.04165820062,1
HighIns,"Auburn, NY",0.0,18151.619154465217,1
HighIns,"Auburn-Opelika, AL",0.008928571428571428,56016.387827323975,5
HighIns,"Augusta-Richmond County, GA-SC",0.3838268792710706,7337.390215288573,12
HighIns,"Augusta-Waterville, ME",0.0,42621.12468540747,3
HighIns,"Austin, MN",0.0,29655.19938336086,1
HighIns,"Austin-Round Rock-Georgetown, TX",0.0056433408577878106,100090.72294415097,69
HighIns,"Bakersfield, CA",0.0,41511.90062740311,16
HighIns,"Baltimore-Columbia-Towson, MD",0.34027936798717656,28612.741006126114,72
HighIns,"Bangor, ME",0.0,26899.826440338118,2
HighIns,"Baraboo, WI",0.0,69811.68310701595,1
HighIns,"Bardstown, KY",0.0,49909.612704420484,1
HighIns,"Barnstable Town, MA",0.0,84990.10719124388,2
HighIns,"Barre, VT",0.0,104096.55500690229,1
HighIns,"Bartlesville, OK",0.15,8280.868415471381,2
HighIns,"Batavia, NY",0.0,18058.424498374647,1
HighIns,"Batesville, AR",0.0,27973.43673651157,1
HighIns,"Baton Rouge, LA",0.11054637865311309,29423.763253828914,16
HighIns,"Battle Creek, MI",0.15384615384615385,8360.495996782322,4
HighIns,"Bay City, MI",0.0,10701.482018508032,1
HighIns,"Bay City, TX",0.0,20551.215157191284,1
HighIns,"Beatrice, NE",0.0,16223.837190620645,1
HighIns,"Beaumont-Port Arthur, TX",0.37055837563451777,4786.001969977544,11
HighIns,"Beaver Dam, WI",0.0,74498.27424375857,2
HighIns,"Beckley, WV",0.4444444444444444,1324.8498899534582,1
HighIns,"Bellefontaine, OH",0.0,21153.891308478254,1
HighIns,"Bellingham, WA",0.0,154133.73428677776,6
HighIns,"Bemidji, MN",0.0,57420.35765488975,1
HighIns,"Bend, OR",0.0,145784.10239023133,6
HighIns,"Bennington, VT",0.0,23548.45735947031,1
HighIns,"Big Rapids, MI",0.0,33485.970541883464,1
HighIns,"Big Spring, TX",1.0,-9681.583047088532,1
HighIns,"Billings, MT",0.0,91287.75668176434,5
HighIns,"Binghamton, NY",0.7307692307692307,-14341.601052300715,5
HighIns,"Birmingham-Hoover, AL",0.4127230411171451,29139.04558239366,41
HighIns,"Bismarck, ND",0.0,71302.0271162555,4
HighIns,"Blackfoot, ID",0.0,89759.07166749079,2
HighIns,"Blacksburg-Christiansburg, VA",0.0,57165.666323409736,3
HighIns,"Bloomington, IL",0.2722222222222222,14244.817414729452,3
HighIns,"Bloomington, IN",0.0040650406504065045,27683.148351728556,4
HighIns,"Bloomsburg-Berwick, PA",0.0,42429.61738973497,2
HighIns,"Bluefield, WV-VA",0.0,8936.61994089893,2
HighIns,"Boise City, ID",0.0,82862.60620079412,21
HighIns,"Boston-Cambridge-Newton, MA-NH",0.0,146180.6211757441,147
HighIns,"Boulder, CO",0.0,166124.4558490728,9
HighIns,"Bowling Green, KY",0.011904761904761904,42073.40983830671,3
HighIns,"Bozeman, MT",0.0,171870.9763730368,3
HighIns,"Branson, MO",0.0,40117.16671259482,1
HighIns,"Breckenridge, CO",0.0,198498.95731664388,4
HighIns,"Bremerton-Silverdale-Port Orchard, WA",0.0,131548.53551759507,10
HighIns,"Brenham, TX",0.0,47631.089943912564,1
HighIns,"Brevard, NC",0.0,76874.55114667477,1
HighIns,"Bridgeport-Stamford-Norwalk, CT",0.06074342701722575,154180.22370599085,32
HighIns,"Brookings, OR",0.0,116624.73882009547,1
HighIns,"Brookings, SD",0.0,65413.7130187787,1
HighIns,"Brownsville, TN",0.0,23499.837127545034,1
HighIns,"Brownsville-Harlingen, TX",0.37037037037037035,5076.94602971474,8
HighIns,"Brunswick, GA",0.2564102564102564,45509.6763424624,3
HighIns,"Buffalo-Cheektowaga, NY",0.12845138055222088,39571.979290411065,34
HighIns,"Burlington, IA-IL",0.0,2396.6217237409023,1
HighIns,"Burlington, NC",0.0,43768.482620758514,4
HighIns,"Burlington-South Burlington, VT",0.0,62360.46157038638,5
HighIns,"Butte-Silver Bow, MT",0.0,40673.20605345197,1
HighIns,"Ca-¦on City, CO",0.0,64420.00884683063,1
HighIns,"Calhoun, GA",0.0,22263.596105527933,1
HighIns,"California-Lexington Park, MD",0.0,44133.92843260852,2
HighIns,"Cambridge, MD",0.0,23179.00529558683,1
HighIns,"Canton-Massillon, OH",0.18181818181818182,14334.199046277878,11
HighIns,"Cape Coral-Fort Myers, FL",0.12226512226512226,29254.156198808378,27
HighIns,"Cape Girardeau, MO-IL",0.0,53215.64777593134,3
HighIns,"Carbondale-Marion, IL",0.0,14114.817625936137,3
HighIns,"Carson City, NV",0.0,93220.53259513763,3
HighIns,"Casper, WY",0.0,52946.6021302032,3
HighIns,"Cedar City, UT",0.0,93856.0160208445,2
HighIns,"Cedar Rapids, IA",0.049773755656108594,26013.82740664901,6
HighIns,"Cedartown, GA",0.0,4108.119501213699,1
HighIns,"Centralia, WA",0.0,95505.56202505647,2
HighIns,"Chambersburg-Waynesboro, PA",0.0,45882.46700783971,3
HighIns,"Champaign-Urbana, IL",0.30869565217391304,7377.542604247763,7
HighIns,"Charleston, WV",0.7872340425531915,-15436.245729196322,6
HighIns,"Charleston-Mattoon, IL",0.0,26391.492102985816,1
HighIns,"Charleston-North Charleston, SC",0.10123855681206247,73626.36770116775,20
HighIns,"Charlotte-Concord-Gastonia, NC-SC",0.1319458476459891,55114.601752980176,65
HighIns,"Charlottesville, VA",0.0,72075.60662715166,4
HighIns,"Chattanooga, TN-GA",0.011725293132328308,54055.0228495852,18
HighIns,"Cheyenne, WY",0.0,64335.5116755864,3
HighIns,"Chicago-Naperville-Elgin, IL-IN-WI",0.19805703541209652,30577.877565397324,224
HighIns,"Chico, CA",0.0,84546.05322575416,8
HighIns,"Cincinnati, OH-KY-IN",0.1019522776572668,38827.415239314425,67
HighIns,"Clarksburg, WV",0.4090909090909091,4205.985002517077,2
HighIns,"Clarksville, TN-KY",0.0262582056892779,27557.870104123172,5
HighIns,"Clearlake, CA",0.0,23433.97559268494,2
HighIns,"Cleveland, TN",0.0,43089.90797682767,3
HighIns,"Cleveland-Elyria, OH",0.5583058305830583,3682.6043688078425,53
HighIns,"Clewiston, FL",0.0,13121.825932057414,1
HighIns,"Clovis, NM",0.2,2203.2949020164474,1
HighIns,"Coeur d'Alene, ID",0.0,143698.54447121068,5
HighIns,"College Station-Bryan, TX",0.14864864864864866,19703.002056321613,6
HighIns,"Colorado Springs, CO",0.020643302928468554,61076.61930233287,27
HighIns,"Columbia, MO",0.0,43971.34825074761,4
HighIns,"Columbia, SC",0.4458689458689459,7045.90381660136,21
HighIns,"Columbus, GA-AL",0.5043478260869565,-1206.3035902331142,10
HighIns,"Columbus, IN",0.0,19642.76946443592,2
HighIns,"Columbus, MS",1.0,-3166.283575827428,1
HighIns,"Columbus, OH",0.12514665623777865,39722.56394225484,52
HighIns,"Concord, NH",0.0,74714.27556727246,4
HighIns,"Cookeville, TN",0.0,47805.271646246685,1
HighIns,"Coos Bay, OR",0.0,60367.80927612934,1
HighIns,"Corning, NY",0.6153846153846154,-6435.225580160281,2
HighIns,"Corpus Christi, TX",0.391713747645951,9905.114772346147,11
HighIns,"Corsicana, TX",0.0,8634.710275063697,1
HighIns,"Cortland, NY",0.0,4406.793731349079,1
HighIns,"Corvallis, OR",0.0,93205.22117204715,4
HighIns,"Crawfordsville, IN",0.0,36826.73970037895,1
HighIns,"Crestview-Fort Walton Beach-Destin, FL",0.013550135501355014,63587.39392846065,12
HighIns,"Crossville, TN",0.0,67568.01694006735,1
HighIns,"Cullman, AL",0.0,17207.999345001026,1
HighIns,"Cumberland, MD-WV",0.0,8276.753822498253,2
HighIns,"Dallas-Fort Worth-Arlington, TX",0.1566969196919692,53705.58644178822,208
HighIns,"Dalton, GA",0.0,25074.284866147016,3
HighIns,"Danville, IL",1.0,-18059.112775482943,1
HighIns,"Danville, KY",0.0,29277.74691986195,1
HighIns,"Danville, VA",0.0,10279.918583188171,1
HighIns,"Daphne-Fairhope-Foley, AL",0.0,61023.20653723322,7
HighIns,"Davenport-Moline-Rock Island, IA-IL",0.025362318840579712,34674.33129066166,7
HighIns,"Dayton-Kettering, OH",0.5393120393120393,6144.627112334133,31
HighIns,"Decatur, AL",0.0,15938.03933805163,3
HighIns,"Decatur, IL",1.0,-8509.349216085327,1
HighIns,"Del Rio, TX",0.0,10332.086223650747,1
HighIns,"Deltona-Daytona Beach-Ormond Beach, FL",0.2192916352675207,24961.935916739123,23
HighIns,"Denver-Aurora-Lakewood, CO",0.007334963325183374,94602.4456284543,87
HighIns,"Des Moines-West Des Moines, IA",0.03430749682337993,41563.41482805935,27
HighIns,"Detroit-Warren-Dearborn, MI",0.4757356737222509,13317.618394401854,124
HighIns,"Dickinson, ND",0.0,63986.06452459622,1
HighIns,"Dixon, IL",0.0,18763.387593429215,1
HighIns,"Dothan, AL",0.16666666666666666,7516.920031324891,3
HighIns,"Dover, DE",0.0,40727.43315143926,3
HighIns,"DuBois, PA",1.0,-6922.688851171959,1
HighIns,"Dublin, GA",0.0,17742.82471783654,1
HighIns,"Dubuque, IA",0.0,27696.66604109083,1
HighIns,"Duluth, MN-WI",0.010526315789473684,30274.844152153342,7
HighIns,"Durango, CO",0.0,164427.0852712593,3
HighIns,"Durant, OK",0.2777777777777778,1194.7895555542127,1
HighIns,"Durham-Chapel Hill, NC",0.05698924731182796,69320.25572917814,12
HighIns,"Dyersburg, TN",0.0,27859.11429484466,1
HighIns,"Eagle Pass, TX",0.0,11847.433841046119,1
HighIns,"East Stroudsburg, PA",0.16216216216216217,34226.995842653385,3
HighIns,"Easton, MD",0.0,89671.03496961376,1
HighIns,"Eau Claire, WI",0.0,72380.60709959139,4
HighIns,"Edwards, CO",0.0,287333.4248685145,5
HighIns,"El Paso, TX",0.2824773413897281,11106.503049685647,17
HighIns,"Elizabeth City, NC",0.0,19659.799796290154,1
HighIns,"Elizabethtown-Fort Knox, KY",0.0,29599.954418444413,3
HighIns,"Elkhart-Goshen, IN",0.0,39394.18956927652,3
HighIns,"Elko, NV",0.0,70804.04486606899,1
HighIns,"Ellensburg, WA",0.0,116518.34878185029,1
HighIns,"Elmira, NY",1.0,-20887.45827366021,1
HighIns,"Enid, OK",0.20833333333333334,1673.8942731827829,2
HighIns,"Enterprise, AL",0.4645669291338583,1973.983810734006,1
HighIns,"Erie, PA",0.44680851063829785,-4809.0527946098855,5
HighIns,"Eugene-Springfield, OR",0.0,81208.13622594994,10
HighIns,"Eureka-Arcata, CA",0.0,102512.38968693104,3
HighIns,"Evansville, IN-KY",0.256198347107438,10439.229578105367,6
HighIns,"Fairbanks, AK",0.0,32075.17123515407,3
HighIns,"Fairmont, WV",0.0,20182.271353017313,1
HighIns,"Fallon, NV",0.0,88326.2256210186,1
HighIns,"Fargo, ND-MN",0.0,64110.72787650104,5
HighIns,"Faribault-Northfield, MN",0.0,54536.759977957176,1
HighIns,"Farmington, MO",0.0,54591.67438296614,1
HighIns,"Farmington, NM",0.0,44543.66235710358,2
HighIns,"Fayetteville, NC",0.3159509202453988,8114.0275532485175,14
HighIns,"Fayetteville-Springdale-Rogers, AR",0.0,54543.88000792125,16
HighIns,"Fernley, NV",0.0,67919.38420128115,2
HighIns,"Findlay, OH",0.0,28784.22195807326,1
HighIns,"Flagstaff, AZ",0.0,132542.24668762772,3
HighIns,"Flint, MI",0.7037037037037037,-464.3733483021845,8
HighIns,"Florence, SC",0.0,21469.896671786322,3
HighIns,"Florence-Muscle Shoals, AL",0.0,12502.288892345807,1
HighIns,"Fond du Lac, WI",0.0,35895.07094002294,1
HighIns,"Fort Collins, CO",0.0,89398.06629907383,10
HighIns,"Fort Dodge, IA",1.0,-11885.994874522607,1
HighIns,"Fort Leonard Wood, MO",0.0,37202.36176973767,2
HighIns,"Fort Polk South, LA",0.0,12190.601465261298,1
HighIns,"Fort Smith, AR-OK",0.05102040816326531,26327.604243428683,6
HighIns,"Fort Wayne, IN",0.35127478753541075,14190.11659649092,14
HighIns,"Frankfort, IN",0.0,38017.29089565677,1
HighIns,"Frankfort, KY",0.0,28998.277709244994,2
HighIns,"Freeport, IL",0.0,5474.8194648686185,1
HighIns,"Fremont, NE",0.0,34862.56630429018,1
HighIns,"Fresno, CA",0.0,60793.044035040766,17
HighIns,"Gadsden, AL",0.0,1780.6340161941116,1
HighIns,"Gainesville, FL",0.05185185185185185,24681.151662337226,9
HighIns,"Gainesville, GA",0.0,49377.35526413769,6
HighIns,"Gainesville, TX",0.0,33469.19904577461,1
HighIns,"Gardnerville Ranchos, NV",0.0,149942.14964956386,3
HighIns,"Georgetown, SC",0.0,3144.3619458039807,1
HighIns,"Gettysburg, PA",0.0,88150.00293575558,1
HighIns,"Gillette, WY",0.0,73950.70017256589,2
HighIns,"Glasgow, KY",0.0,37869.594978969886,1
HighIns,"Glens Falls, NY",0.0,36954.778881224454,1
HighIns,"Glenwood Springs, CO",0.0,270335.86568385875,4
HighIns,"Gloversville, NY",0.0,12006.329400050956,1
HighIns,"Goldsboro, NC",0.1111111111111111,6083.810646035332,3
HighIns,"Granbury, TX",0.0,65684.93523935348,2
HighIns,"Grand Forks, ND-MN",0.0,42193.81697856708,3
HighIns,"Grand Island, NE",0.0,44462.37395197601,2
HighIns,"Grand Junction, CO",0.0,67937.36488810234,8
HighIns,"Grand Rapids-Kentwood, MI",0.23622047244094488,20696.036437414783,20
HighIns,"Grants Pass, OR",0.0,76676.50596256548,2
HighIns,"Great Bend, KS",0.8571428571428571,-1599.4567117197034,1
HighIns,"Great Falls, MT",0.0,58113.26541688982,3
HighIns,"Greeley, CO",0.0,85790.99264224085,9
HighIns,"Green Bay, WI",0.0,47116.82043162953,6
HighIns,"Greensboro-High Point, NC",0.20981210855949894,16823.11404158249,16
HighIns,"Greenville, NC",0.5661764705882353,4369.053445043776,3
HighIns,"Greenville-Anderson, SC",0.09090909090909091,38956.483718137446,26
HighIns,"Gulfport-Biloxi, MS",0.1901840490797546,9730.667712650358,10
HighIns,"Hagerstown-Martinsburg, MD-WV",0.0,33552.811704185144,6
HighIns,"Hammond, LA",0.0,25733.77173845435,3
HighIns,"Hanford-Corcoran, CA",0.0,47906.63945896269,2
HighIns,"Harrisburg-Carlisle, PA",0.16293929712460065,27847.9776186442,20
HighIns,"Harrisonburg, VA",0.0,43146.491947630966,2
HighIns,"Hartford-East Hartford-Middletown, CT",0.0598404255319149,39179.47374903545,33
HighIns,"Hattiesburg, MS",0.05194805194805195,22327.601957619605,3
HighIns,"Hays, KS",0.0,62020.76887836912,1
HighIns,"Heber, UT",0.0,389494.3400200949,4
HighIns,"Helena, MT",0.0,96218.03418158878,2
HighIns,"Henderson, NC",0.0,4803.3994250323285,1
HighIns,"Hermiston-Pendleton, OR",0.0,48940.832654701226,2
HighIns,"Hickory-Lenoir-Morganton, NC",0.02531645569620253,36207.75289434808,6
HighIns,"Hilo, HI",0.0,167507.97061090384,4
HighIns,"Hilton Head Island-Bluffton, SC",0.0,74427.14916049811,9
HighIns,"Hinesville, GA",0.6266666666666667,-3188.4193653122425,4
HighIns,"Hobbs, NM",1.0,-4435.620220483215,1
HighIns,"Holland, MI",0.0,45106.714841305125,3
HighIns,"Homosassa Springs, FL",0.0,17285.494979455754,8
HighIns,"Hood River, OR",0.0,166466.6583295568,1
HighIns,"Hot Springs, AR",0.0,31280.52444702671,2
HighIns,"Houma-Thibodaux, LA",0.0,27642.92653861422,4
HighIns,"Houston-The Woodlands-Sugar Land, TX",0.19985628312224918,41347.11691010709,181
HighIns,"Hudson, NY",0.0,59056.747876433226,1
HighIns,"Huntington-Ashland, WV-KY-OH",0.0,18880.451317058716,4
HighIns,"Huntsville, AL",0.17033603707995365,42009.631371208554,18
HighIns,"Huntsville, TX",0.0,37087.55196054241,2
HighIns,"Hutchinson, KS",0.8409090909090909,1804.5247459358748,2
HighIns,"Idaho Falls, ID",0.0,85078.0442450039,4
HighIns,"Indiana, PA",0.0,5502.364140427436,1
HighIns,"Indianapolis-Carmel-Anderson, IN",0.35586635586635584,19133.25085296031,63
HighIns,"Iowa City, IA",0.030303030303030304,26533.323831349793,5
HighIns,"Ithaca, NY",0.0,37002.789478111874,1
HighIns,"Jackson, MI",0.20689655172413793,13325.943057591458,3
HighIns,"Jackson, MS",0.3568075117370892,7784.780497899721,15
HighIns,"Jackson, TN",0.37777777777777777,18059.638310916547,2
HighIns,"Jackson, WY-ID",0.0,472807.78034749633,3
HighIns,"Jacksonville, FL",0.2730255448793063,31891.71364249036,47
HighIns,"Jacksonville, NC",0.0,37931.385113133714,7
HighIns,"Jamestown, ND",0.0,28341.03472637299,1
HighIns,"Jamestown-Dunkirk-Fredonia, NY",0.0,3155.084437468782,1
HighIns,"Janesville-Beloit, WI",0.0,33271.21360235388,4
HighIns,"Jefferson City, MO",0.0,61245.37906738524,3
HighIns,"Jefferson, GA",0.0,59512.32124918609,3
HighIns,"Johnson City, TN",0.0,38473.6842428229,5
HighIns,"Johnstown, PA",0.16666666666666666,3466.938579168362,3
HighIns,"Jonesboro, AR",0.0,26706.83776338067,2
HighIns,"Joplin, MO",0.0,22488.261241847216,3
HighIns,"Juneau, AK",0.0,94848.56704412634,1
HighIns,"Kahului-Wailuku-Lahaina, HI",0.0,258645.77290267468,4
HighIns,"Kalamazoo-Portage, MI",0.2350597609561753,26844.361213359873,9
HighIns,"Kalispell, MT",0.0,164930.1497869705,4
HighIns,"Kankakee, IL",0.42105263157894735,13587.60938680874,2
HighIns,"Kansas City, MO-KS",0.23228447173190075,30861.441688607643,88
HighIns,"Kearney, NE",0.0,66694.16144842577,1
HighIns,"Keene, NH",0.0,45119.52054147597,1
HighIns,"Kennewick-Richland, WA",0.0,67469.1712762773,7
HighIns,"Kerrville, TX",0.0,68432.68117118612,1
HighIns,"Key West, FL",0.0,262674.1157427924,3
HighIns,"Killeen-Temple, TX",0.39378238341968913,8843.869822493632,11
HighIns,"Kingsport-Bristol, TN-VA",0.0,34445.09843024134,4
HighIns,"Kingston, NY",0.0,54011.293913229056,5
HighIns,"Kingsville, TX",0.6923076923076923,-8833.963027270616,1
HighIns,"Kinston, NC",1.0,-17478.840860072676,1
HighIns,"Kirksville, MO",0.0,24044.147048968283,1
HighIns,"Klamath Falls, OR",0.0,41741.98972338567,2
HighIns,"Knoxville, TN",0.03382949932341001,62984.82380688395,25
HighIns,"Kokomo, IN",0.0,13291.10477034112,2
HighIns,"La Crosse-Onalaska, WI-MN",0.0,50748.41910155239,3
HighIns,"La Grande, OR",0.0,50278.55271672169,1
HighIns,"LaGrange, GA-AL",0.0,21632.573860348948,2
HighIns,"Laconia, NH",0.0,111675.88183742487,2
HighIns,"Lafayette, LA",0.14857142857142858,22744.861419194942,9
HighIns,"Lafayette-West Lafayette, IN",0.13877551020408163,13091.549784565494,5
HighIns,"Lake Charles, LA",0.10679611650485436,28121.291551819468,5
HighIns,"Lake City, FL",0.0,14383.453237409081,1
HighIns,"Lake Havasu City-Kingman, AZ",0.0,68911.33569510681,8
HighIns,"Lakeland-Winter Haven, FL",0.3551980198019802,13603.068063108265,24
HighIns,"Lancaster, PA",0.0,45700.25343000998,12
HighIns,"Lansing-East Lansing, MI",0.42081447963800905,2960.3873568493427,8
HighIns,"Laramie, WY",0.0,83654.86141977794,2
HighIns,"Laredo, TX",0.0,19896.31588221747,3
HighIns,"Las Cruces, NM",0.0,46034.022048878775,5
HighIns,"Las Vegas-Henderson-Paradise, NV",0.024608124051913028,46842.242036490854,60
HighIns,"Lawrence, KS",0.0,44461.548865257864,4
HighIns,"Lawton, OK",0.32142857142857145,-1887.531117697734,3
HighIns,"Lebanon, NH-VT",0.0,63195.490143696734,2
HighIns,"Lebanon, PA",0.0,46995.10420432514,4
HighIns,"Lewiston, ID-WA",0.0,90959.5290236839,1
HighIns,"Lewiston-Auburn, ME",0.0,46762.38420129248,2
HighIns,"Lexington-Fayette, KY",0.08728448275862069,34441.4469196787,16
HighIns,"Lima, OH",1.0,-13578.057751759512,2
HighIns,"Lincoln, NE",0.004484304932735426,41473.53179890322,16
HighIns,"Little Rock-North Little Rock-Conway, AR",0.2623612512613522,18502.53702895623,27
HighIns,"Lock Haven, PA",0.0,38180.290615462174,1
HighIns,"Logan, UT-ID",0.0,109707.09973673632,3
HighIns,"London, KY",0.0,15051.647451564218,1
HighIns,"Longview, TX",0.08396946564885496,29247.10398139064,4
HighIns,"Longview, WA",0.0,91201.21327409487,2
HighIns,"Los Alamos, NM",0.0,108957.22274036829,1
HighIns,"Los Angeles-Long Beach-Anaheim, CA",0.0002286132321338759,260436.75230151028,329
HighIns,"Louisville/Jefferson County, KY-IN",0.2253104671791839,26297.285614900502,37
HighIns,"Lubbock, TX",0.34102141680395387,6421.413797136048,13
HighIns,"Ludington, MI",0.0,45736.09214049383,1
HighIns,"Lufkin, TX",0.0,27295.072428336745,1
